timestamp,name,symbol,price
1733809998,Dogecoin,DOGE,0.4056843614455411
1733809998,TRON,TRX,0.2596529836331404
1733809998,Polkadot,DOT,8.5290024325451937
1733809998,Stellar,XLM,0.4063595163068910
1733809998,EOS,EOS,1.0396038523220885
1733810029,Bitcoin,BTC,96918.5785758838502177
1733810029,Ethereum,ETH,3698.1991215803766101
1733810029,Dogecoin,DOGE,0.4058240184239676
1733810029,TRON,TRX,0.2597268294006718
1733810029,Polkadot,DOT,8.5307261849564137
1733810029,Stellar,XLM,0.4064365361221968
1733810029,EOS,EOS,1.0398406637300691
1733810274,Bitcoin,BTC,97020.1391440916052776
1733810274,Ethereum,ETH,3703.6661430598061090
1733810274,Dogecoin,DOGE,0.4061885035314272
1733810274,TRON,TRX,0.2597159834137867
1733810274,Polkadot,DOT,8.5525601632872775
1733810274,Stellar,XLM,0.4068684867034390
1733810274,EOS,EOS,1.0417537447734289
1733810336,Bitcoin,BTC,97020.6607870929624575
1733810336,Ethereum,ETH,3704.4087583736166070
1733810336,Dogecoin,DOGE,0.4065266868558734
1733810336,TRON,TRX,0.2598313884179599
1733810336,Polkadot,DOT,8.5556212416162334
1733810336,Stellar,XLM,0.4071613801507781
1733810336,EOS,EOS,1.0417726866758202
1733810428,Bitcoin,BTC,97022.1054902122044468
1733810428,Ethereum,ETH,3705.0903412159565410
1733810428,Dogecoin,DOGE,0.4063276944498151
1733810428,TRON,TRX,0.2600328335502305
1733810428,Polkadot,DOT,8.5604028724734131
1733810428,Stellar,XLM,0.4074384377366031
1733810428,EOS,EOS,1.0420333762763943
1733810581,Bitcoin,BTC,97022.1911416778614901
1733810581,Ethereum,ETH,3704.6161381047003127
1733810581,Dogecoin,DOGE,0.4063055152532128
1733810581,TRON,TRX,0.2598078890640133
1733810581,Polkadot,DOT,8.5541127080054885
1733810581,Stellar,XLM,0.4070198287893909
1733810581,EOS,EOS,1.0417646795478241
1733810643,Bitcoin,BTC,96995.0065469775130285
1733810643,Ethereum,ETH,3702.8040905912538312
1733810643,Dogecoin,DOGE,0.4055989083504920
1733810643,TRON,TRX,0.2595689586841048
1733810643,Polkadot,DOT,8.5368857699033463
1733810643,Stellar,XLM,0.4062702377441667
1733810643,EOS,EOS,1.0409588415169670
1733810796,Bitcoin,BTC,96981.2829377180605652
1733810796,Ethereum,ETH,3701.1812803826643477
1733810796,Dogecoin,DOGE,0.4058422920900150
1733810796,TRON,TRX,0.2597446530106334
1733810796,Polkadot,DOT,8.5295515397881094
1733810796,Stellar,XLM,0.4060689863093719
1733810796,EOS,EOS,1.0406210368457546
1733810827,Bitcoin,BTC,96981.2829377180605652
1733810827,Ethereum,ETH,3701.1812803826643477
1733810827,Dogecoin,DOGE,0.4058422920900150
1733810827,TRON,TRX,0.2597446530106334
1733810827,Polkadot,DOT,8.5295515397881094
1733810827,Stellar,XLM,0.4060689863093719
1733810827,EOS,EOS,1.0406210368457546
1733810858,Bitcoin,BTC,97024.1303852493646596
1733810858,Ethereum,ETH,3704.6542789440267750
1733810858,Dogecoin,DOGE,0.4067836177847890
1733810858,TRON,TRX,0.2601606932134398
1733810858,Polkadot,DOT,8.5485428345279222
1733810858,Stellar,XLM,0.4067271900777466
1733810858,EOS,EOS,1.0426432309581010
1733811011,Bitcoin,BTC,97037.4018244947924143
1733811011,Ethereum,ETH,3708.2814207703209033
1733811011,Dogecoin,DOGE,0.4073221729530789
1733811011,TRON,TRX,0.2605402233361985
1733811011,Polkadot,DOT,8.5531589874575008
1733811011,Stellar,XLM,0.4069410572337934
1733811011,EOS,EOS,1.0431705692817460
1733811104,Bitcoin,BTC,97154.6273679140173495
1733811104,Ethereum,ETH,3716.4347183081815509
1733811104,Dogecoin,DOGE,0.4087303960609557
1733811104,TRON,TRX,0.2614770635261533
1733811104,Polkadot,DOT,8.5785352116030825
1733811104,Stellar,XLM,0.4088765904620990
1733811104,EOS,EOS,1.0477558538038127
1733811226,Bitcoin,BTC,97154.2295851601901976
1733811226,Ethereum,ETH,3716.9205248741576728
1733811226,Dogecoin,DOGE,0.4093094856793163
1733811226,TRON,TRX,0.2615620960446502
1733811226,Polkadot,DOT,8.5827994583912023
1733811226,Stellar,XLM,0.4093013875259898
1733811226,EOS,EOS,1.0482914066821828
1733811318,Bitcoin,BTC,97140.4890516474877338
1733811318,Ethereum,ETH,3717.5623107022863973
1733811318,Dogecoin,DOGE,0.4092986362336612
1733811318,TRON,TRX,0.2617076142587988
1733811318,Polkadot,DOT,8.5838434553733396
1733811318,Stellar,XLM,0.4093462537590342
1733811318,EOS,EOS,1.0495565622852737
1733811348,Bitcoin,BTC,97143.4184066600539812
1733811348,Ethereum,ETH,3718.3391528127238758
1733811348,Dogecoin,DOGE,0.4093295670058636
1733811348,TRON,TRX,0.2616918809464336
1733811348,Polkadot,DOT,8.5831327733211438
1733811348,Stellar,XLM,0.4093471073600655
1733811348,EOS,EOS,1.0495352270873685
1733811409,Bitcoin,BTC,97140.8856486166648292
1733811409,Ethereum,ETH,3719.4246448690714514
1733811409,Dogecoin,DOGE,0.4090547674726893
1733811409,TRON,TRX,0.2618368540418731
1733811409,Polkadot,DOT,8.5850314390596046
1733811409,Stellar,XLM,0.4094533109728792
1733811409,EOS,EOS,1.0496069864869245
1733811471,Bitcoin,BTC,97117.8019518409291037
1733811471,Ethereum,ETH,3718.6237905417153627
1733811471,Dogecoin,DOGE,0.4090453896859782
1733811471,TRON,TRX,0.2618175535649788
1733811471,Polkadot,DOT,8.5869617479104611
1733811471,Stellar,XLM,0.4094881284225803
1733811471,EOS,EOS,1.0492033078312509
1733811532,Bitcoin,BTC,97105.0503618829808608
1733811532,Ethereum,ETH,3717.4759389302008038
1733811532,Dogecoin,DOGE,0.4089549597945666
1733811532,TRON,TRX,0.2616866780380399
1733811532,Polkadot,DOT,8.5823033666831700
1733811532,Stellar,XLM,0.4090566472438690
1733811532,EOS,EOS,1.0485615774248773
1733811747,Bitcoin,BTC,97134.4392178171021683
1733811747,Ethereum,ETH,3719.6987130450585643
1733811747,Dogecoin,DOGE,0.4093891364637681
1733811747,TRON,TRX,0.2622666144713873
1733811747,Polkadot,DOT,8.5893529886407714
1733811747,Stellar,XLM,0.4092321187746047
1733811747,EOS,EOS,1.0484531559593182
1733811839,Bitcoin,BTC,97107.2018461441996327
1733811839,Ethereum,ETH,3720.0314632501583727
1733811839,Dogecoin,DOGE,0.4084438280444185
1733811839,TRON,TRX,0.2614567792433179
1733811839,Polkadot,DOT,8.5789472184130811
1733811839,Stellar,XLM,0.4082813456113811
1733811839,EOS,EOS,1.0467224851661508
1733811870,Bitcoin,BTC,97100.9087497858620652
1733811870,Ethereum,ETH,3719.8725519450797819
1733811870,Dogecoin,DOGE,0.4084274781738320
1733811870,TRON,TRX,0.2614551265837662
1733811870,Polkadot,DOT,8.5702468527894721
1733811870,Stellar,XLM,0.4082852059280934
1733811870,EOS,EOS,1.0467473697981339
1733811962,Bitcoin,BTC,97095.8153560798322251
1733811962,Ethereum,ETH,3723.5881778714252908
1733811962,Dogecoin,DOGE,0.4087620872863502
1733811962,TRON,TRX,0.2618715668851717
1733811962,Polkadot,DOT,8.5765121077837152
1733811962,Stellar,XLM,0.4090151311630013
1733811962,EOS,EOS,1.0475008585430489
1733811993,Bitcoin,BTC,97094.1520184276189867
1733811993,Ethereum,ETH,3723.5089838324133852
1733811993,Dogecoin,DOGE,0.4087515185781892
1733811993,TRON,TRX,0.2618747901347789
1733811993,Polkadot,DOT,8.5768384626335672
1733811993,Stellar,XLM,0.4090531695657799
1733811993,EOS,EOS,1.0474877330810787
1733812268,Bitcoin,BTC,97215.0023876809010745
1733812268,Ethereum,ETH,3730.0463734331763040
1733812268,Dogecoin,DOGE,0.4103654032074428
1733812268,TRON,TRX,0.2626018465876741
1733812268,Polkadot,DOT,8.6160798852581523
1733812268,Stellar,XLM,0.4104843661343267
1733812268,EOS,EOS,1.0534724324741397
1733812361,Bitcoin,BTC,97246.4371523781560715
1733812361,Ethereum,ETH,3731.5294305511714948
1733812361,Dogecoin,DOGE,0.4102866613581077
1733812361,TRON,TRX,0.2628214765975927
1733812361,Polkadot,DOT,8.6206940731192217
1733812361,Stellar,XLM,0.4107330491345099
1733812361,EOS,EOS,1.0543532484197444
1733812422,Bitcoin,BTC,97258.0139332994241198
1733812422,Ethereum,ETH,3731.2778373270858102
1733812422,Dogecoin,DOGE,0.4106629740195583
1733812422,TRON,TRX,0.2628052703840280
1733812422,Polkadot,DOT,8.6275787452370466
1733812422,Stellar,XLM,0.4111066663920492
1733812422,EOS,EOS,1.0545132724935601
1733812545,Bitcoin,BTC,97285.4594258936504696
1733812545,Ethereum,ETH,3732.2396574596336800
1733812545,Dogecoin,DOGE,0.4115174899948441
1733812545,TRON,TRX,0.2630837750952040
1733812545,Polkadot,DOT,8.6363679770658746
1733812545,Stellar,XLM,0.4116259972690373
1733812545,EOS,EOS,1.0570068088776060
1733812576,Bitcoin,BTC,97291.0407416216278568
1733812576,Ethereum,ETH,3735.1108143276802301
1733812576,Dogecoin,DOGE,0.4118237694937794
1733812576,TRON,TRX,0.2631040169069357
1733812576,Polkadot,DOT,8.6416650045740477
1733812576,Stellar,XLM,0.4121347655994996
1733812576,EOS,EOS,1.0584941205785415
1733812883,Bitcoin,BTC,97265.8851179276005402
1733812883,Ethereum,ETH,3735.7230016880849513
1733812883,Dogecoin,DOGE,0.4118197819576476
1733812883,TRON,TRX,0.2628249085141986
1733812883,Polkadot,DOT,8.6299760199994335
1733812883,Stellar,XLM,0.4122583689267731
1733812883,EOS,EOS,1.0584068492699923
1733812975,Bitcoin,BTC,97272.3679080280468737
1733812975,Ethereum,ETH,3735.9658828410336064
1733812975,Dogecoin,DOGE,0.4120006237243430
1733812975,TRON,TRX,0.2629202261248926
1733812975,Polkadot,DOT,8.6269950449234879
1733812975,Stellar,XLM,0.4119210134488174
1733812975,EOS,EOS,1.0575255591233742
1733813067,Bitcoin,BTC,97267.2142032131473492
1733813067,Ethereum,ETH,3734.9139419131452417
1733813067,Dogecoin,DOGE,0.4115022955758752
1733813067,TRON,TRX,0.2630339742899438
1733813067,Polkadot,DOT,8.6206872505157220
1733813067,Stellar,XLM,0.4114899691103057
1733813067,EOS,EOS,1.0569220188572719
1733813282,Bitcoin,BTC,97275.4596447152319210
1733813282,Ethereum,ETH,3733.1581716616093589
1733813282,Dogecoin,DOGE,0.4111042055261916
1733813282,TRON,TRX,0.2629532362053006
1733813282,Polkadot,DOT,8.6175906536213589
1733813282,Stellar,XLM,0.4114110434049974
1733813282,EOS,EOS,1.0576299810807672
1733813405,Bitcoin,BTC,97302.9655755714159563
1733813405,Ethereum,ETH,3734.3673578167055208
1733813405,Dogecoin,DOGE,0.4112713713981343
1733813405,TRON,TRX,0.2629043044377975
1733813405,Polkadot,DOT,8.6066071976236433
1733813405,Stellar,XLM,0.4110269611576481
1733813405,EOS,EOS,1.0570627237768722
1733808613,Polkadot,DOT,8.4610379515000150
1733808613,EOS,EOS,1.0321511975471203
1733808676,Bitcoin,BTC,96718.3939258887433316
1733808676,Ethereum,ETH,3692.4095698585676501
1733808676,Dogecoin,DOGE,0.4037256621849010
1733808676,TRON,TRX,0.2578785588072747
1733808676,Polkadot,DOT,8.4688306748697718
1733808676,Stellar,XLM,0.4043128809576833
1733808676,EOS,EOS,1.0314329976972104
1733808799,Bitcoin,BTC,96762.5064584012627669
1733808799,Ethereum,ETH,3694.9616120144540975
1733808799,Dogecoin,DOGE,0.4046784237281401
1733808799,TRON,TRX,0.2587227759524860
1733808799,Polkadot,DOT,8.4835501441308230
1733808799,Stellar,XLM,0.4051228131669842
1733808799,EOS,EOS,1.0342383825749611
1733808860,Bitcoin,BTC,96805.7202627639165366
1733808860,Ethereum,ETH,3698.3931531619650214
1733808860,Dogecoin,DOGE,0.4049130353549881
1733808860,TRON,TRX,0.2589041595969807
1733808860,Polkadot,DOT,8.4954527666928297
1733808860,Stellar,XLM,0.4062450651144224
1733808860,EOS,EOS,1.0365949796904289
1733809106,Bitcoin,BTC,96830.3765707585454192
1733809106,Ethereum,ETH,3698.9481188124607958
1733809106,Dogecoin,DOGE,0.4057517547501376
1733809106,TRON,TRX,0.2593572211548905
1733809106,Polkadot,DOT,8.5009726564674177
1733809106,Stellar,XLM,0.4068162684227573
1733809106,EOS,EOS,1.0380852131620479
1733809198,Bitcoin,BTC,96885.0634721437408965
1733809198,Ethereum,ETH,3700.6072532457518564
1733809198,Dogecoin,DOGE,0.4061541576613463
1733809198,TRON,TRX,0.2595527844070745
1733809198,Polkadot,DOT,8.5114124419477164
1733809198,Stellar,XLM,0.4069632137709081
1733809198,EOS,EOS,1.0389817910169836
1733809262,Bitcoin,BTC,96910.4170284085810122
1733809262,Ethereum,ETH,3700.0417737816898837
1733809262,Dogecoin,DOGE,0.4057510233636414
1733809262,TRON,TRX,0.2597055246237554
1733809262,Polkadot,DOT,8.5209909659069915
1733809262,Stellar,XLM,0.4069151565091495
1733809262,EOS,EOS,1.0387044453330167
1733809323,Bitcoin,BTC,96913.7873124961092409
1733809323,Ethereum,ETH,3698.0246552613378488
1733809323,Dogecoin,DOGE,0.4051372483176980
1733809323,TRON,TRX,0.2593863979805709
1733809323,Polkadot,DOT,8.5104740679000465
1733809323,Stellar,XLM,0.4067215796049343
1733809323,EOS,EOS,1.0376695118774121
1733809508,Bitcoin,BTC,96858.1719492794458416
1733809508,Ethereum,ETH,3693.0149166876281856
1733809508,Dogecoin,DOGE,0.4041444235336570
1733809508,TRON,TRX,0.2587698653761979
1733809508,Polkadot,DOT,8.4951046000494121
1733809508,Stellar,XLM,0.4058207144717888
1733809508,EOS,EOS,1.0360521309920162
1733809814,Bitcoin,BTC,96903.9925503037695034
1733809814,Ethereum,ETH,3695.0348655404057710
1733809814,Dogecoin,DOGE,0.4048279009799827
1733809814,TRON,TRX,0.2592318265806888
1733809814,Polkadot,DOT,8.5043403401560963
1733809814,Stellar,XLM,0.4057154200938958
1733809814,EOS,EOS,1.0360144639493073
1733810090,Bitcoin,BTC,96933.9750571534074289
1733810090,Ethereum,ETH,3699.0788898480924185
1733810090,Dogecoin,DOGE,0.4062286596619670
1733810090,TRON,TRX,0.2597757171628784
1733810090,Polkadot,DOT,8.5475879598908916
1733810090,Stellar,XLM,0.4067563241637535
1733810090,EOS,EOS,1.0409002848146993
1733810121,Bitcoin,BTC,96954.7131990395232967
1733810121,Ethereum,ETH,3699.6362047333140279
1733810121,Dogecoin,DOGE,0.4061812224842373
1733810121,TRON,TRX,0.2597850527297249
1733810121,Polkadot,DOT,8.5518239026748775
1733810121,Stellar,XLM,0.4067581059460240
1733810121,EOS,EOS,1.0411533211221782
1733810213,Bitcoin,BTC,97035.4978760140872860
1733810213,Ethereum,ETH,3705.2938447956285809
1733810213,Dogecoin,DOGE,0.4062740464261547
1733810213,TRON,TRX,0.2598625789434831
1733810213,Polkadot,DOT,8.5571998298472197
1733810213,Stellar,XLM,0.4071818011926595
1733810213,EOS,EOS,1.0420158698923651
1733810305,Bitcoin,BTC,97020.0335662184148204
1733810305,Ethereum,ETH,3704.2108030748589045
1733810305,Dogecoin,DOGE,0.4065320895877766
1733810305,TRON,TRX,0.2598135684902542
1733810305,Polkadot,DOT,8.5561789453642245
1733810305,Stellar,XLM,0.4071074143313713
1733810305,EOS,EOS,1.0417405367977286
1733810397,Bitcoin,BTC,97022.1283947394508682
1733810397,Ethereum,ETH,3704.7027486742084096
1733810397,Dogecoin,DOGE,0.4066189129620723
1733810397,TRON,TRX,0.2598986497546544
1733810397,Polkadot,DOT,8.5625305152389117
1733810397,Stellar,XLM,0.4072750366780285
1733810397,EOS,EOS,1.0419330291336539
1733810459,Bitcoin,BTC,97025.0395749838518300
1733810459,Ethereum,ETH,3705.2398270857227399
1733810459,Dogecoin,DOGE,0.4063677980978131
1733810459,TRON,TRX,0.2600194897093401
1733810459,Polkadot,DOT,8.5599494835440188
1733810459,Stellar,XLM,0.4074309898675630
1733810459,EOS,EOS,1.0420014967393508
1733810490,Bitcoin,BTC,97035.6908181907100440
1733810490,Ethereum,ETH,3705.2542245064544140
1733810490,Dogecoin,DOGE,0.4067297467515569
1733810490,TRON,TRX,0.2600107899705430
1733810490,Polkadot,DOT,8.5646734244817257
1733810490,Stellar,XLM,0.4075645583451252
1733810490,EOS,EOS,1.0421720980401306
1733810520,Bitcoin,BTC,97040.6225037661937347
1733810520,Ethereum,ETH,3705.7775066369402554
1733810520,Dogecoin,DOGE,0.4068967054105785
1733810520,TRON,TRX,0.2600319546597870
1733810520,Polkadot,DOT,8.5667334854273319
1733810520,Stellar,XLM,0.4076371722342010
1733810520,EOS,EOS,1.0436000333329086
1733810550,Bitcoin,BTC,97043.9900749692581304
1733810550,Ethereum,ETH,3706.0398428128850977
1733810550,Dogecoin,DOGE,0.4070514811162284
1733810550,TRON,TRX,0.2600285235586779
1733810550,Polkadot,DOT,8.5699007424948086
1733810550,Stellar,XLM,0.4077091938795149
1733810550,EOS,EOS,1.0433925655031200
1733810673,Bitcoin,BTC,96996.2030963945757875
1733810673,Ethereum,ETH,3702.7525653062805561
1733810673,Dogecoin,DOGE,0.4056047349909247
1733810673,TRON,TRX,0.2595719711866030
1733810673,Polkadot,DOT,8.5366946974820349
1733810673,Stellar,XLM,0.4062783011439816
1733810673,EOS,EOS,1.0407726982230735
1733810734,Bitcoin,BTC,96979.4146709759927926
1733810734,Ethereum,ETH,3701.2854583242685196
1733810734,Dogecoin,DOGE,0.4055077159868440
1733810734,TRON,TRX,0.2594230030658729
1733810734,Polkadot,DOT,8.5294306976906596
1733810734,Stellar,XLM,0.4058639486649265
1733810734,EOS,EOS,1.0395969406932178
1733810765,Bitcoin,BTC,96979.4146709759927926
1733810765,Ethereum,ETH,3701.2854583242685196
1733810765,Dogecoin,DOGE,0.4055077159868440
1733810765,TRON,TRX,0.2594230030658729
1733810765,Polkadot,DOT,8.5294306976906596
1733810765,Stellar,XLM,0.4058639486649265
1733810765,EOS,EOS,1.0395969406932178
1733810918,Bitcoin,BTC,97012.9985913654356378
1733810918,Ethereum,ETH,3706.4604637106468029
1733810918,Dogecoin,DOGE,0.4065860668755720
1733810918,TRON,TRX,0.2600079498321707
1733810918,Polkadot,DOT,8.5409117121623557
1733810918,Stellar,XLM,0.4064067552851044
1733810918,EOS,EOS,1.0416760831957436
1733810980,Bitcoin,BTC,97025.4725751011322766
1733810980,Ethereum,ETH,3707.5998071511609465
1733810980,Dogecoin,DOGE,0.4072685838531839
1733810980,TRON,TRX,0.2603568850569492
1733810980,Polkadot,DOT,8.5510068298462785
1733810980,Stellar,XLM,0.4068821217298058
1733810980,EOS,EOS,1.0429782449453220
1733811073,Bitcoin,BTC,97102.1911358060683712
1733811073,Ethereum,ETH,3714.1501368248166189
1733811073,Dogecoin,DOGE,0.4086330598752988
1733811073,TRON,TRX,0.2612267258106398
1733811073,Polkadot,DOT,8.5693907807897024
1733811073,Stellar,XLM,0.4084653169550853
1733811073,EOS,EOS,1.0463710858315046
1733811195,Bitcoin,BTC,97156.8889063317315659
1733811195,Ethereum,ETH,3716.8843170587974260
1733811195,Dogecoin,DOGE,0.4091594774686102
1733811195,TRON,TRX,0.2615500224466734
1733811195,Polkadot,DOT,8.5871914004691396
1733811195,Stellar,XLM,0.4092973562262465
1733811195,EOS,EOS,1.0483907000054460
1733811287,Bitcoin,BTC,97138.8099650666004935
1733811287,Ethereum,ETH,3717.6400696194192168
1733811287,Dogecoin,DOGE,0.4091789494460847
1733811287,TRON,TRX,0.2616803856351109
1733811287,Polkadot,DOT,8.5843453481826461
1733811287,Stellar,XLM,0.4092397622136181
1733811287,EOS,EOS,1.0487833661528504
1733811378,Bitcoin,BTC,97137.0202693192703571
1733811378,Ethereum,ETH,3719.2229706703323066
1733811378,Dogecoin,DOGE,0.4090285853114183
1733811378,TRON,TRX,0.2618150089510492
1733811378,Polkadot,DOT,8.5847200702198196
1733811378,Stellar,XLM,0.4094305976894181
1733811378,EOS,EOS,1.0496079632416782
1733811501,Bitcoin,BTC,97109.9224579357065481
1733811501,Ethereum,ETH,3717.1529053658075284
1733811501,Dogecoin,DOGE,0.4089376295433884
1733811501,TRON,TRX,0.2617308489816281
1733811501,Polkadot,DOT,8.5819217081255112
1733811501,Stellar,XLM,0.4090763668518412
1733811501,EOS,EOS,1.0486432466441992
1733811593,Bitcoin,BTC,97106.2635022256292071
1733811593,Ethereum,ETH,3717.8814348754263884
1733811593,Dogecoin,DOGE,0.4085814118294507
